Run,Organism,create_date,geo_loc_name_country,geo_loc_name_country_continent,Collection_Date,isolation_source,HOST
SRR15989112,Klebsiella pneumoniae,2021-09-21T00:41:00Z,Singapore,Asia,not collected,,missing
SRR15989113,Klebsiella pneumoniae,2021-09-21T00:47:00Z,Singapore,Asia,not collected,,missing
SRR15989116,Klebsiella pneumoniae,2021-09-21T00:49:00Z,Singapore,Asia,not collected,,missing
SRR15989117,Klebsiella aerogenes,2021-09-21T00:43:00Z,Singapore,Asia,not collected,,missing
SRR15989118,Klebsiella pneumoniae,2021-09-21T00:45:00Z,Singapore,Asia,not collected,,missing
SRR15989120,Escherichia coli,2021-09-21T00:39:00Z,Singapore,Asia,not collected,,missing
SRR15989122,Escherichia coli,2021-09-21T00:47:00Z,Singapore,Asia,not collected,,missing
SRR15989124,Escherichia coli,2021-09-21T00:49:00Z,Singapore,Asia,not collected,,missing
SRR15989125,Klebsiella pneumoniae,2021-09-21T00:44:00Z,Singapore,Asia,not collected,,missing
SRR15989128,Klebsiella pneumoniae,2021-09-21T00:50:00Z,Singapore,Asia,not collected,,missing
SRR15989130,Klebsiella pneumoniae,2021-09-21T00:41:00Z,Singapore,Asia,not collected,,missing
SRR15989133,Klebsiella pneumoniae,2021-09-21T00:43:00Z,Singapore,Asia,not collected,,missing
SRR15989134,Enterobacter cloacae,2021-09-21T00:42:00Z,Singapore,Asia,not collected,,missing
SRR15989137,Klebsiella pneumoniae,2021-09-21T00:45:00Z,Singapore,Asia,not collected,,missing
SRR15989138,Klebsiella pneumoniae,2021-09-21T00:44:00Z,Singapore,Asia,not collected,,missing
SRR15989139,Klebsiella pneumoniae,2021-09-21T00:45:00Z,Singapore,Asia,not collected,,missing
SRR15989163,Klebsiella pneumoniae,2021-09-21T00:42:00Z,Singapore,Asia,not collected,,missing
SRR15989168,Escherichia coli,2021-09-21T00:44:00Z,Singapore,Asia,not collected,,missing
SRR15989169,Enterobacter cloacae,2021-09-21T00:45:00Z,Singapore,Asia,not collected,,missing
SRR15989171,Escherichia coli,2021-09-21T00:46:00Z,Singapore,Asia,not collected,,missing
SRR15989175,Klebsiella pneumoniae,2021-09-21T00:48:00Z,Singapore,Asia,not collected,,missing
SRR15989188,Citrobacter amalonaticus,2021-09-21T00:44:00Z,Singapore,Asia,not collected,,missing
SRR15989190,Klebsiella pneumoniae,2021-09-21T00:50:00Z,Singapore,Asia,not collected,,missing
SRR15989191,Klebsiella pneumoniae,2021-09-21T00:48:00Z,Singapore,Asia,not collected,,missing
SRR15989192,Escherichia coli,2021-09-21T00:56:00Z,Singapore,Asia,not collected,,missing
SRR15989195,Citrobacter freundii,2021-09-21T00:44:00Z,Singapore,Asia,not collected,,missing
SRR15989197,Klebsiella pneumoniae,2021-09-21T00:49:00Z,Singapore,Asia,not collected,,missing
SRR15989200,Escherichia coli,2021-09-21T00:54:00Z,Singapore,Asia,not collected,,missing
SRR15989201,Escherichia coli,2021-09-21T00:51:00Z,Singapore,Asia,not collected,,missing
SRR15989206,Klebsiella pneumoniae,2021-09-21T00:43:00Z,Singapore,Asia,not collected,,missing
SRR15989207,Escherichia coli,2021-09-21T00:49:00Z,Singapore,Asia,not collected,,missing
SRR15989209,Klebsiella pneumoniae,2021-09-21T00:51:00Z,Singapore,Asia,not collected,,missing
SRR15989216,Klebsiella pneumoniae,2021-09-21T00:52:00Z,Singapore,Asia,not collected,,missing
SRR15989220,Escherichia coli,2021-09-21T00:58:00Z,Singapore,Asia,not collected,,missing
SRR15989224,Escherichia coli,2021-09-21T00:48:00Z,Singapore,Asia,not collected,,missing
SRR15989225,Escherichia coli,2021-09-21T00:49:00Z,Singapore,Asia,not collected,,missing
SRR15989229,Klebsiella pneumoniae,2021-09-21T00:50:00Z,Singapore,Asia,not collected,,missing
SRR15989235,Klebsiella pneumoniae,2021-09-21T00:50:00Z,Singapore,Asia,not collected,,missing
SRR15989236,Klebsiella pneumoniae,2021-09-21T00:52:00Z,Singapore,Asia,not collected,,missing
SRR15989246,Escherichia coli,2021-09-21T00:50:00Z,Singapore,Asia,not collected,,missing
SRR15989248,Klebsiella pneumoniae,2021-09-21T00:51:00Z,Singapore,Asia,not collected,,missing
SRR15989258,Escherichia coli,2021-09-21T00:49:00Z,Singapore,Asia,not collected,,missing
SRR15989260,Klebsiella pneumoniae,2021-09-21T00:49:00Z,Singapore,Asia,not collected,,missing
SRR15989268,Klebsiella pneumoniae,2021-09-21T00:54:00Z,Singapore,Asia,not collected,,missing
SRR15989269,Klebsiella pneumoniae,2021-09-21T00:50:00Z,Singapore,Asia,not collected,,missing
SRR15989273,Escherichia coli,2021-09-21T00:50:00Z,Singapore,Asia,not collected,,missing
SRR15989278,Klebsiella pneumoniae,2021-09-21T00:52:00Z,Singapore,Asia,not collected,,missing
SRR15989283,Klebsiella pneumoniae,2021-09-21T00:55:00Z,Singapore,Asia,not collected,,missing
SRR15989285,Klebsiella pneumoniae,2021-09-21T00:51:00Z,Singapore,Asia,not collected,,missing
SRR15989292,Klebsiella pneumoniae,2021-09-21T00:47:00Z,Singapore,Asia,not collected,,missing
SRR15989293,Klebsiella pneumoniae,2021-09-21T00:50:00Z,Singapore,Asia,not collected,,missing
SRR15989294,Escherichia coli,2021-09-21T00:51:00Z,Singapore,Asia,not collected,,missing
SRR15989305,Klebsiella pneumoniae,2021-09-21T00:54:00Z,Singapore,Asia,not collected,,missing
SRR15989309,Enterobacter cloacae,2021-09-21T00:53:00Z,Singapore,Asia,not collected,,missing
SRR15989320,Escherichia coli,2021-09-21T00:52:00Z,Singapore,Asia,not collected,,missing
SRR15989326,Klebsiella pneumoniae,2021-09-21T00:56:00Z,Singapore,Asia,not collected,,missing
SRR15989333,Klebsiella pneumoniae,2021-09-21T00:52:00Z,Singapore,Asia,not collected,,missing
SRR15989335,Klebsiella pneumoniae,2021-09-21T00:56:00Z,Singapore,Asia,not collected,,missing
SRR15989338,Klebsiella pneumoniae,2021-09-21T00:54:00Z,Singapore,Asia,not collected,,missing
SRR15989339,Klebsiella pneumoniae,2021-09-21T00:51:00Z,Singapore,Asia,not collected,,missing
SRR15989340,Klebsiella pneumoniae,2021-09-21T00:52:00Z,Singapore,Asia,not collected,,missing
SRR15989341,Klebsiella pneumoniae,2021-09-21T00:53:00Z,Singapore,Asia,not collected,,missing
SRR15989343,Escherichia coli,2021-09-21T00:55:00Z,Singapore,Asia,not collected,,missing
SRR15989344,Klebsiella pneumoniae,2021-09-21T00:55:00Z,Singapore,Asia,not collected,,missing
SRR15989348,Klebsiella pneumoniae,2021-09-21T00:54:00Z,Singapore,Asia,not collected,,missing
SRR15989351,Klebsiella pneumoniae,2021-09-21T00:53:00Z,Singapore,Asia,not collected,,missing
SRR15989352,Klebsiella pneumoniae,2021-09-21T00:54:00Z,Singapore,Asia,not collected,,missing
SRR15989353,Klebsiella pneumoniae,2021-09-21T00:53:00Z,Singapore,Asia,not collected,,missing
SRR15989356,Enterobacter cloacae,2021-09-21T00:53:00Z,Singapore,Asia,not collected,,missing
SRR15989361,Escherichia coli,2021-09-21T00:52:00Z,Singapore,Asia,not collected,,missing
SRR15989365,Enterobacter cloacae,2021-09-21T00:53:00Z,Singapore,Asia,not collected,,missing
SRR15989382,Klebsiella pneumoniae,2021-09-21T00:54:00Z,Singapore,Asia,not collected,,missing
SRR15989383,Klebsiella pneumoniae,2021-09-21T01:06:00Z,Singapore,Asia,not collected,,missing
SRR15989385,Klebsiella pneumoniae,2021-09-21T01:00:00Z,Singapore,Asia,not collected,,missing
SRR15989386,Klebsiella pneumoniae,2021-09-21T01:01:00Z,Singapore,Asia,not collected,,missing
SRR15989389,Escherichia coli,2021-09-21T00:52:00Z,Singapore,Asia,not collected,,missing
SRR15989392,Citrobacter freundii,2021-09-21T00:56:00Z,Singapore,Asia,not collected,,missing
SRR15989398,Escherichia coli,2021-09-21T00:53:00Z,Singapore,Asia,not collected,,missing
SRR15989406,Escherichia coli,2021-09-21T00:52:00Z,Singapore,Asia,not collected,,missing
SRR15989407,Klebsiella pneumoniae,2021-09-21T00:55:00Z,Singapore,Asia,not collected,,missing
SRR15989410,Klebsiella pneumoniae,2021-09-21T01:04:00Z,Singapore,Asia,not collected,,missing
SRR15989414,Enterobacter cloacae,2021-09-21T00:56:00Z,Singapore,Asia,not collected,,missing
SRR15989415,Enterobacter cloacae,2021-09-21T00:59:00Z,Singapore,Asia,not collected,,missing
SRR15989416,Enterobacter cloacae,2021-09-21T00:59:00Z,Singapore,Asia,not collected,,missing
SRR15989419,Klebsiella pneumoniae,2021-09-21T00:58:00Z,Singapore,Asia,not collected,,missing
SRR15989422,Escherichia coli,2021-09-21T01:05:00Z,Singapore,Asia,not collected,,missing
SRR15989425,Klebsiella pneumoniae,2021-09-21T01:04:00Z,Singapore,Asia,not collected,,missing
SRR15989431,Klebsiella pneumoniae,2021-09-21T00:58:00Z,Singapore,Asia,not collected,,missing
SRR15989432,Enterobacter cloacae,2021-09-21T01:02:00Z,Singapore,Asia,not collected,,missing
SRR15989448,Klebsiella pneumoniae,2021-09-21T00:55:00Z,Singapore,Asia,not collected,,missing
SRR15989460,Citrobacter freundii,2021-09-21T00:56:00Z,Singapore,Asia,not collected,,missing
SRR15989461,Klebsiella pneumoniae,2021-09-21T00:56:00Z,Singapore,Asia,not collected,,missing
SRR15989465,Escherichia coli,2021-09-21T01:07:00Z,Singapore,Asia,not collected,,missing
SRR15989466,Escherichia coli,2021-09-21T00:58:00Z,Singapore,Asia,not collected,,missing
SRR15989473,Escherichia coli,2021-09-21T01:02:00Z,Singapore,Asia,not collected,,missing
SRR15989474,Klebsiella pneumoniae,2021-09-21T01:01:00Z,Singapore,Asia,not collected,,missing
SRR15989481,Klebsiella pneumoniae,2021-09-21T01:06:00Z,Singapore,Asia,not collected,,missing
SRR15989483,Escherichia coli,2021-09-21T00:56:00Z,Singapore,Asia,not collected,,missing
SRR15989487,Klebsiella pneumoniae,2021-09-21T01:02:00Z,Singapore,Asia,not collected,,missing
SRR15989488,Klebsiella pneumoniae,2021-09-21T01:05:00Z,Singapore,Asia,not collected,,missing
SRR15989492,Escherichia coli,2021-09-21T01:05:00Z,Singapore,Asia,not collected,,missing
SRR15989494,Escherichia coli,2021-09-21T01:04:00Z,Singapore,Asia,not collected,,missing
SRR15989496,Escherichia coli,2021-09-21T01:05:00Z,Singapore,Asia,not collected,,missing
SRR15989500,Klebsiella pneumoniae,2021-09-21T01:03:00Z,Singapore,Asia,not collected,,missing
SRR15989501,Klebsiella pneumoniae,2021-09-21T01:06:00Z,Singapore,Asia,not collected,,missing
SRR15989504,Klebsiella pneumoniae,2021-09-21T01:02:00Z,Singapore,Asia,not collected,,missing
SRR15989505,Escherichia coli,2021-09-21T00:58:00Z,Singapore,Asia,not collected,,missing
SRR15989506,Klebsiella pneumoniae,2021-09-21T00:58:00Z,Singapore,Asia,not collected,,missing
SRR15989509,Enterobacter cloacae,2021-09-21T01:07:00Z,Singapore,Asia,not collected,,missing
SRR15989510,Escherichia coli,2021-09-21T01:01:00Z,Singapore,Asia,not collected,,missing
SRR15989511,Klebsiella pneumoniae,2021-09-21T01:01:00Z,Singapore,Asia,not collected,,missing
SRR15989513,Enterobacter cloacae,2021-09-21T01:07:00Z,Singapore,Asia,not collected,,missing
SRR15989517,Klebsiella pneumoniae,2021-09-21T01:02:00Z,Singapore,Asia,not collected,,missing
SRR15989522,Citrobacter amalonaticus,2021-09-21T00:59:00Z,Singapore,Asia,not collected,,missing
SRR15989530,Escherichia coli,2021-09-21T01:40:00Z,Singapore,Asia,not collected,,missing
SRR15989539,Klebsiella pneumoniae,2021-09-21T01:01:00Z,Singapore,Asia,not collected,,missing
SRR15989548,Klebsiella pneumoniae,2021-09-21T01:07:00Z,Singapore,Asia,not collected,,missing
SRR15989550,Klebsiella pneumoniae,2021-09-21T01:04:00Z,Singapore,Asia,not collected,,missing
SRR15989552,Klebsiella pneumoniae,2021-09-21T01:05:00Z,Singapore,Asia,not collected,,missing
SRR15989554,Klebsiella pneumoniae,2021-09-21T01:06:00Z,Singapore,Asia,not collected,,missing
SRR15989555,Klebsiella pneumoniae,2021-09-21T01:09:00Z,Singapore,Asia,not collected,,missing
SRR15989558,Escherichia coli,2021-09-21T01:05:00Z,Singapore,Asia,not collected,,missing
SRR15989569,Klebsiella pneumoniae,2021-09-21T01:01:00Z,Singapore,Asia,not collected,,missing
SRR15989575,Escherichia coli,2021-09-21T01:01:00Z,Singapore,Asia,not collected,,missing
SRR15989598,Escherichia coli,2021-09-21T00:58:00Z,Singapore,Asia,not collected,,missing
SRR15989629,Escherichia coli,2021-09-21T01:07:00Z,Singapore,Asia,not collected,,missing
SRR15989630,Escherichia coli,2021-09-21T01:05:00Z,Singapore,Asia,not collected,,missing
SRR15989639,Escherichia coli,2021-09-21T01:12:00Z,Singapore,Asia,not collected,,missing
SRR15989640,Klebsiella pneumoniae,2021-09-21T01:08:00Z,Singapore,Asia,not collected,,missing
SRR15989641,Escherichia coli,2021-09-21T01:05:00Z,Singapore,Asia,not collected,,missing
SRR15989643,Klebsiella pneumoniae,2021-09-21T01:04:00Z,Singapore,Asia,not collected,,missing
SRR15989653,Escherichia coli,2021-09-21T01:08:00Z,Singapore,Asia,not collected,,missing
SRR15989660,Klebsiella pneumoniae,2021-09-21T01:06:00Z,Singapore,Asia,not collected,,missing
SRR15989664,Klebsiella pneumoniae,2021-09-21T01:09:00Z,Singapore,Asia,not collected,,missing
SRR15989667,Escherichia coli,2021-09-21T01:07:00Z,Singapore,Asia,not collected,,missing
SRR15989671,Escherichia coli,2021-09-21T01:05:00Z,Singapore,Asia,not collected,,missing
SRR15989693,Klebsiella pneumoniae,2021-09-21T01:14:00Z,Singapore,Asia,not collected,,missing
SRR15989698,Klebsiella pneumoniae,2021-09-21T01:11:00Z,Singapore,Asia,not collected,,missing
SRR16004136,Salmonella enterica subsp. enterica serovar Kentucky,2021-09-22T04:15:00Z,India,Asia,2011-06,rectal swab,Homo sapiens
SRR6747884,Klebsiella pneumoniae,2018-02-19T00:24:00Z,Greece,Europe,29/11/2012,stool,Homo sapiens
SRR6747885,Klebsiella pneumoniae,2018-02-19T00:22:00Z,Greece,Europe,08/11/2013,stool,Homo sapiens
SRR6747886,Klebsiella pneumoniae,2018-02-19T00:22:00Z,Greece,Europe,12/03/2012,urine,Homo sapiens
SRR6747887,Klebsiella pneumoniae,2018-02-19T00:24:00Z,Greece,Europe,18/02/2013,stool,Homo sapiens
SRR11730622,Escherichia coli,2020-05-08T03:57:00Z,China,Asia,2018-05,Laboratory,
SRR11730623,Escherichia coli,2020-05-08T03:52:00Z,China,Asia,2018-05,Laboratory,
SRR11730624,Escherichia coli,2020-05-08T03:51:00Z,China,Asia,2018-05,Laboratory,
ERR3284704,Escherichia coli,2019-04-22T08:44:00Z,,,,,
ERR3284705,Escherichia coli,2019-04-22T08:44:00Z,,,,,
ERR3284706,Escherichia coli,2019-04-22T08:45:00Z,,,,,
ERR3284707,Escherichia coli,2019-04-22T08:45:00Z,,,,,
ERR3284708,Escherichia coli,2019-04-22T08:46:00Z,,,,,
ERR3284709,Escherichia coli,2019-04-22T08:46:00Z,,,,,
SRR9644501,Klebsiella pneumoniae,2019-07-04T15:15:00Z,United Kingdom,Europe,2019-01,,Homo sapiens
SRR9644502,Klebsiella pneumoniae,2019-07-04T15:15:00Z,United Kingdom,Europe,2018-10,rectal screen,Homo sapiens
SRR9644503,Klebsiella pneumoniae,2019-07-04T15:15:00Z,United Kingdom,Europe,2018-12,urine,Homo sapiens
SRR9648244,Klebsiella pneumoniae,2019-07-05T17:52:00Z,United Kingdom,Europe,2016-02,rectal swab,Homo sapiens
SRR9648245,Klebsiella pneumoniae,2019-07-05T17:53:00Z,United Kingdom,Europe,2017-04,blood,Homo sapiens
SRR9648246,Klebsiella pneumoniae,2019-07-05T17:53:00Z,United Kingdom,Europe,2018-09,urine,Homo sapiens
SRR8848721,Salmonella enterica subsp. enterica serovar Senftenberg,2019-04-04T17:20:00Z,Canada,North America,15/02/2006,Avian,
SRR8848722,Salmonella enterica subsp. enterica serovar Hadar,2019-04-04T17:00:00Z,Canada,North America,missing,missing,Homo sapiens
SRR8848723,Salmonella enterica subsp. enterica serovar Hadar,2019-04-04T17:12:00Z,Canada,North America,missing,missing,Homo sapiens
SRR8848724,Salmonella enterica subsp. enterica serovar Senftenberg,2020-06-22T13:23:00Z,Canada,North America,missing,missing,Homo sapiens
SRR8848725,Salmonella enterica subsp. enterica serovar Oranienburg,2019-04-04T17:16:00Z,Canada,North America,missing,missing,Homo sapiens
SRR8849195,Salmonella enterica subsp. enterica serovar Senftenberg str. CFSAN004025,2019-04-04T17:13:00Z,Mexico,North America,03/07/2003,fish meal,
SRR8901552,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901553,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901554,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901555,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901556,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901557,Escherichia coli,2019-04-15T15:52:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901558,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901559,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901560,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901561,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901562,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901563,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901564,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901565,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901566,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901567,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901568,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901569,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901570,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901571,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901572,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901573,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901574,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901575,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901576,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901577,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901578,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901579,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901580,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901581,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901582,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901583,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901584,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901585,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901586,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901587,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901588,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901589,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901590,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901591,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901592,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901593,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901594,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901595,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901596,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901597,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901598,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901599,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901600,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901601,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901602,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901603,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901604,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901605,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901606,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901607,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901608,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901609,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901610,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901611,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901612,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901613,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901614,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901615,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901616,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901617,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901618,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901619,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901620,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901621,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901622,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901623,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901624,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901625,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901626,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901627,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901628,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901629,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901630,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901631,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901632,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901633,Escherichia coli,2019-04-15T15:52:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901634,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901635,Escherichia coli,2019-04-15T15:47:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901636,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901637,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901638,Escherichia coli,2019-04-15T15:51:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901639,Escherichia coli,2019-04-15T15:50:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901640,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901641,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901642,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901643,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901644,Escherichia coli,2019-04-15T15:49:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR8901645,Escherichia coli,2019-04-15T15:48:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
