Run,STRAND,GENE,DATABASE,RESISTANCE,Organism,create_date,country,continent,Collection_Date,isolation_source,HOST
ERR13600462,-,blaCTX-M-15_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2024-09-01T01:26:00Z,Norway,Europe,2010,blood,
ERR13600462,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2024-09-01T01:26:00Z,Norway,Europe,2010,blood,
ERR13600462,-,aph(6)-Id_1,resfinder,Streptomycin,Klebsiella pneumoniae,2024-09-01T01:26:00Z,Norway,Europe,2010,blood,
ERR13600462,-,aph(3'')-Ib_5,resfinder,Streptomycin,Klebsiella pneumoniae,2024-09-01T01:26:00Z,Norway,Europe,2010,blood,
ERR13600462,-,sul2_2,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2024-09-01T01:26:00Z,Norway,Europe,2010,blood,
ERR13600462,+,aac(6')-Ib-cr_1,resfinder,Ciprofloxacin,Klebsiella pneumoniae,2024-09-01T01:26:00Z,Norway,Europe,2010,blood,
ERR13600462,+,blaOXA-1_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam,Klebsiella pneumoniae,2024-09-01T01:26:00Z,Norway,Europe,2010,blood,
ERR13600462,+,aac(3)-IIa_1,resfinder,Gentamicin;Tobramycin,Klebsiella pneumoniae,2024-09-01T01:26:00Z,Norway,Europe,2010,blood,
ERR13600462,-,dfrA14_5,resfinder,Trimethoprim,Klebsiella pneumoniae,2024-09-01T01:26:00Z,Norway,Europe,2010,blood,
ERR11861367,-,catB3_2,resfinder,Chloramphenicol,Escherichia coli,2023-12-02T21:10:00Z,Netherlands,Europe,2016,feces,
ERR11861367,-,blaOXA-1_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam,Escherichia coli,2023-12-02T21:10:00Z,Netherlands,Europe,2016,feces,
ERR11861367,-,aac(6')-Ib-cr_1,resfinder,Ciprofloxacin,Escherichia coli,2023-12-02T21:10:00Z,Netherlands,Europe,2016,feces,
ERR11861367,+,aac(3)-IId_1,resfinder,Gentamicin;Tobramycin,Escherichia coli,2023-12-02T21:10:00Z,Netherlands,Europe,2016,feces,
ERR11861367,+,catA1_1,resfinder,Chloramphenicol,Escherichia coli,2023-12-02T21:10:00Z,Netherlands,Europe,2016,feces,
SRR27186990,-,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Escherichia coli,2023-12-12T14:45:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186990,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Escherichia coli,2023-12-12T14:45:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186990,-,tet(B)_2,resfinder,Doxycycline;Tetracycline;Minocycline,Escherichia coli,2023-12-12T14:45:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186990,-,aph(3')-Ia_1,resfinder,,Escherichia coli,2023-12-12T14:45:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186990,-,aph(6)-Id_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:45:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186990,-,aph(3'')-Ib_5,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:45:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186990,-,aph(3')-Ia_1,resfinder,,Escherichia coli,2023-12-12T14:45:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186990,-,aph(6)-Id_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:45:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186990,-,aph(3'')-Ib_5,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:45:00Z,USA,North America,2021-11,,Gallus gallus
SRR23291425,+,qnrS1_1,resfinder,Ciprofloxacin,Klebsiella pneumoniae,2024-02-01T03:17:00Z,USA,North America,2021,sputum,Homo sapiens
SRR23291425,-,aph(6)-Id_1,resfinder,Streptomycin,Klebsiella pneumoniae,2024-02-01T03:17:00Z,USA,North America,2021,sputum,Homo sapiens
SRR23291425,-,aph(3'')-Ib_5,resfinder,Streptomycin,Klebsiella pneumoniae,2024-02-01T03:17:00Z,USA,North America,2021,sputum,Homo sapiens
SRR23291425,-,sul2_2,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2024-02-01T03:17:00Z,USA,North America,2021,sputum,Homo sapiens
SRR23291425,+,dfrA12_8,resfinder,Trimethoprim,Klebsiella pneumoniae,2024-02-01T03:17:00Z,USA,North America,2021,sputum,Homo sapiens
SRR23291425,+,aadA2_1,resfinder,Streptomycin,Klebsiella pneumoniae,2024-02-01T03:17:00Z,USA,North America,2021,sputum,Homo sapiens
SRR23291425,+,sul1_5,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2024-02-01T03:17:00Z,USA,North America,2021,sputum,Homo sapiens
SRR23291425,-,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Klebsiella pneumoniae,2024-02-01T03:17:00Z,USA,North America,2021,sputum,Homo sapiens
SRR27186980,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Escherichia coli,2023-12-12T14:39:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186980,-,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Escherichia coli,2023-12-12T14:39:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186980,-,tet(B)_2,resfinder,Doxycycline;Tetracycline;Minocycline,Escherichia coli,2023-12-12T14:39:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186980,-,aph(3')-Ia_1,resfinder,,Escherichia coli,2023-12-12T14:39:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186980,-,aph(6)-Id_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:39:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186980,-,aph(3'')-Ib_5,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:39:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186980,-,aph(3')-Ia_1,resfinder,,Escherichia coli,2023-12-12T14:39:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186980,-,aph(6)-Id_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:39:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186980,-,aph(3'')-Ib_5,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:39:00Z,USA,North America,2021-11,,Gallus gallus
ERR11861389,+,tet(B)_2,resfinder,Doxycycline;Tetracycline;Minocycline,Escherichia coli,2023-12-02T18:33:00Z,Netherlands,Europe,2021,feces,
ERR11861389,+,dfrA8_1,resfinder,Trimethoprim,Escherichia coli,2023-12-02T18:33:00Z,Netherlands,Europe,2021,feces,
SRR27187017,-,blaCTX-M-15_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Escherichia coli,2023-12-12T14:41:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27187017,+,aac(6')-Ib-cr_1,resfinder,Ciprofloxacin,Escherichia coli,2023-12-12T14:41:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27187017,+,blaOXA-1_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam,Escherichia coli,2023-12-12T14:41:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27033040,-,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2023-12-04T06:12:00Z,Tunisia,Africa,2021,,
SRR27033040,+,blaCTX-M-15_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2023-12-04T06:12:00Z,Tunisia,Africa,2021,,
SRR27033040,-,aac(3)-IIa_1,resfinder,Gentamicin;Tobramycin,Klebsiella pneumoniae,2023-12-04T06:12:00Z,Tunisia,Africa,2021,,
SRR27033040,-,aac(3)-IIa_1,resfinder,Gentamicin;Tobramycin,Klebsiella pneumoniae,2023-12-04T06:12:00Z,Tunisia,Africa,2021,,
SRR27033040,-,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2023-12-04T06:12:00Z,Tunisia,Africa,2021,,
SRR27033040,+,blaCTX-M-15_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2023-12-04T06:12:00Z,Tunisia,Africa,2021,,
SRR27186996,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Escherichia coli,2023-12-12T14:41:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186996,+,aph(3'')-Ib_5,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:41:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186996,+,aph(6)-Id_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:41:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186996,+,aph(3')-Ia_1,resfinder,,Escherichia coli,2023-12-12T14:41:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186996,+,tet(B)_2,resfinder,Doxycycline;Tetracycline;Minocycline,Escherichia coli,2023-12-12T14:41:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186996,+,aph(3'')-Ib_5,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:41:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186996,+,aph(6)-Id_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:41:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186996,+,aph(3')-Ia_1,resfinder,,Escherichia coli,2023-12-12T14:41:00Z,USA,North America,2021-11,,Gallus gallus
ERR13600473,+,blaSHV-110_1,resfinder,,Klebsiella pneumoniae,2024-09-01T01:09:00Z,Norway,Europe,2013,blood,
ERR13600473,+,blaSHV-110_1,resfinder,,Klebsiella pneumoniae,2024-09-01T01:09:00Z,Norway,Europe,2013,blood,
ERR13600473,+,blaSHV-110_1,resfinder,,Klebsiella pneumoniae,2024-09-01T01:09:00Z,Norway,Europe,2013,blood,
ERR13600473,+,blaSHV-110_1,resfinder,,Klebsiella pneumoniae,2024-09-01T01:09:00Z,Norway,Europe,2013,blood,
ERR13600473,+,blaSHV-110_1,resfinder,,Klebsiella pneumoniae,2024-09-01T01:09:00Z,Norway,Europe,2013,blood,
ERR13600473,+,blaSHV-110_1,resfinder,,Klebsiella pneumoniae,2024-09-01T01:09:00Z,Norway,Europe,2013,blood,
ERR13600473,+,blaSHV-110_1,resfinder,,Klebsiella pneumoniae,2024-09-01T01:09:00Z,Norway,Europe,2013,blood,
ERR13600473,+,blaSHV-110_1,resfinder,,Klebsiella pneumoniae,2024-09-01T01:09:00Z,Norway,Europe,2013,blood,
ERR13600473,+,blaSHV-110_1,resfinder,,Klebsiella pneumoniae,2024-09-01T01:09:00Z,Norway,Europe,2013,blood,
ERR13600473,+,blaSHV-110_1,resfinder,,Klebsiella pneumoniae,2024-09-01T01:09:00Z,Norway,Europe,2013,blood,
ERR13600473,+,blaSHV-110_1,resfinder,,Klebsiella pneumoniae,2024-09-01T01:09:00Z,Norway,Europe,2013,blood,
ERR11861379,+,catA1_1,resfinder,Chloramphenicol,Escherichia coli,2023-12-02T15:00:00Z,Netherlands,Europe,2021,feces,
ERR11861379,+,blaOXA-1_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam,Escherichia coli,2023-12-02T15:00:00Z,Netherlands,Europe,2021,feces,
ERR11861379,+,ant(3'')-Ia_1,resfinder,Streptomycin,Escherichia coli,2023-12-02T15:00:00Z,Netherlands,Europe,2021,feces,
ERR11861379,-,tet(B)_2,resfinder,Doxycycline;Tetracycline;Minocycline,Escherichia coli,2023-12-02T15:00:00Z,Netherlands,Europe,2021,feces,
ERR11861379,+,catA1_1,resfinder,Chloramphenicol,Escherichia coli,2023-12-02T15:00:00Z,Netherlands,Europe,2021,feces,
ERR11861379,+,blaOXA-1_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam,Escherichia coli,2023-12-02T15:00:00Z,Netherlands,Europe,2021,feces,
ERR11861379,+,ant(3'')-Ia_1,resfinder,Streptomycin,Escherichia coli,2023-12-02T15:00:00Z,Netherlands,Europe,2021,feces,
ERR11861379,-,mdf(A)_1,resfinder,,Escherichia coli,2023-12-02T15:00:00Z,Netherlands,Europe,2021,feces,
ERR11861379,-,tet(B)_2,resfinder,Doxycycline;Tetracycline;Minocycline,Escherichia coli,2023-12-02T15:00:00Z,Netherlands,Europe,2021,feces,
ERR13600460,-,blaSHV-2_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2024-09-01T01:17:00Z,Norway,Europe,2009,blood,
ERR11861380,-,dfrA17_1,resfinder,Trimethoprim,Escherichia coli,2023-12-05T12:37:00Z,Netherlands,Europe,2021,feces,
ERR11861380,+,dfrA17_1,resfinder,Trimethoprim,Escherichia coli,2023-12-05T12:37:00Z,Netherlands,Europe,2021,feces,
ERR11861380,-,aph(6)-Id_1,resfinder,Streptomycin,Escherichia coli,2023-12-05T12:37:00Z,Netherlands,Europe,2021,feces,
ERR11861380,-,aph(3'')-Ib_5,resfinder,Streptomycin,Escherichia coli,2023-12-05T12:37:00Z,Netherlands,Europe,2021,feces,
ERR11861380,-,sul2_3,resfinder,Sulfamethoxazole,Escherichia coli,2023-12-05T12:37:00Z,Netherlands,Europe,2021,feces,
SRR27033008,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2023-12-04T05:57:00Z,Germany,Europe,2022-11,blood,Homo sapiens
SRR27033008,-,aph(6)-Id_1,resfinder,Streptomycin,Klebsiella pneumoniae,2023-12-04T05:57:00Z,Germany,Europe,2022-11,blood,Homo sapiens
SRR27033008,-,aph(3'')-Ib_5,resfinder,Streptomycin,Klebsiella pneumoniae,2023-12-04T05:57:00Z,Germany,Europe,2022-11,blood,Homo sapiens
SRR27033008,-,sul2_2,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2023-12-04T05:57:00Z,Germany,Europe,2022-11,blood,Homo sapiens
SRR27033008,+,aac(6')-Ib-cr_1,resfinder,Ciprofloxacin,Klebsiella pneumoniae,2023-12-04T05:57:00Z,Germany,Europe,2022-11,blood,Homo sapiens
SRR27033008,+,blaOXA-1_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam,Klebsiella pneumoniae,2023-12-04T05:57:00Z,Germany,Europe,2022-11,blood,Homo sapiens
SRR27033008,+,catB3_2,resfinder,Chloramphenicol,Klebsiella pneumoniae,2023-12-04T05:57:00Z,Germany,Europe,2022-11,blood,Homo sapiens
SRR27033008,+,ARR-3_4,resfinder,,Klebsiella pneumoniae,2023-12-04T05:57:00Z,Germany,Europe,2022-11,blood,Homo sapiens
SRR27033008,+,sul1_5,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2023-12-04T05:57:00Z,Germany,Europe,2022-11,blood,Homo sapiens
SRR27033008,-,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Klebsiella pneumoniae,2023-12-04T05:57:00Z,Germany,Europe,2022-11,blood,Homo sapiens
SRR27033008,+,tet(A)_6,resfinder,Doxycycline;Tetracycline,Klebsiella pneumoniae,2023-12-04T05:57:00Z,Germany,Europe,2022-11,blood,Homo sapiens
SRR27033008,+,qnrB1_1,resfinder,Ciprofloxacin,Klebsiella pneumoniae,2023-12-04T05:57:00Z,Germany,Europe,2022-11,blood,Homo sapiens
SRR27033008,+,aph(3')-Ia_1,resfinder,,Klebsiella pneumoniae,2023-12-04T05:57:00Z,Germany,Europe,2022-11,blood,Homo sapiens
SRR27033008,+,aph(3')-Ia_1,resfinder,,Klebsiella pneumoniae,2023-12-04T05:57:00Z,Germany,Europe,2022-11,blood,Homo sapiens
SRR27033008,-,catA2_1,resfinder,Chloramphenicol,Klebsiella pneumoniae,2023-12-04T05:57:00Z,Germany,Europe,2022-11,blood,Homo sapiens
SRR27033008,-,dfrA14_5,resfinder,Trimethoprim,Klebsiella pneumoniae,2023-12-04T05:57:00Z,Germany,Europe,2022-11,blood,Homo sapiens
SRR27187038,+,dfrA17_1,resfinder,Trimethoprim,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27187038,+,aadA5_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27187038,+,sul1_5,resfinder,Sulfamethoxazole,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27187038,-,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27187038,+,dfrA17_1,resfinder,Trimethoprim,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27187038,+,aadA5_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27187038,+,sul1_5,resfinder,Sulfamethoxazole,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27187038,-,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27187038,+,sul2_11,resfinder,Sulfamethoxazole,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27187038,+,aph(3'')-Ib_5,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27187038,+,aph(6)-Id_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27187038,+,tet(A)_6,resfinder,Doxycycline;Tetracycline,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27187038,-,blaCTX-M-27_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27187038,-,blaCTX-M-27_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27187038,+,sul2_11,resfinder,Sulfamethoxazole,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27187038,+,aph(3'')-Ib_5,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27187038,+,aph(6)-Id_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR27187038,+,tet(A)_6,resfinder,Doxycycline;Tetracycline,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2021,blood culture,Homo sapiens
SRR23387323,+,blaFOX-5_1,resfinder,,Klebsiella grimontii,2023-02-09T18:50:00Z,USA,North America,28/11/2022,skin,Homo sapiens
SRR23387323,+,blaFOX-5_1,resfinder,,Klebsiella grimontii,2023-02-09T18:50:00Z,USA,North America,28/11/2022,skin,Homo sapiens
SRR27186987,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Escherichia coli,2023-12-12T14:43:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186987,-,tet(B)_2,resfinder,Doxycycline;Tetracycline;Minocycline,Escherichia coli,2023-12-12T14:43:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186987,-,aph(3')-Ia_1,resfinder,,Escherichia coli,2023-12-12T14:43:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186987,-,aph(6)-Id_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:43:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186987,-,aph(3'')-Ib_5,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:43:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186987,-,aph(3')-Ia_1,resfinder,,Escherichia coli,2023-12-12T14:43:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186987,-,aph(6)-Id_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:43:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186987,-,aph(3'')-Ib_5,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:43:00Z,USA,North America,2021-11,,Gallus gallus
SRR23384508,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Enterobacter hormaechei,2023-02-09T14:21:00Z,Australia,Oceania,01/05/2005,other,Homo sapiens
SRR23384508,-,sul1_5,resfinder,Sulfamethoxazole,Enterobacter hormaechei,2023-02-09T14:21:00Z,Australia,Oceania,01/05/2005,other,Homo sapiens
SRR23384508,-,catB3_2,resfinder,Chloramphenicol,Enterobacter hormaechei,2023-02-09T14:21:00Z,Australia,Oceania,01/05/2005,other,Homo sapiens
SRR23384508,-,blaIMP-4_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam,Enterobacter hormaechei,2023-02-09T14:21:00Z,Australia,Oceania,01/05/2005,other,Homo sapiens
SRR23384508,+,tet(A)_6,resfinder,Doxycycline;Tetracycline,Enterobacter hormaechei,2023-02-09T14:21:00Z,Australia,Oceania,01/05/2005,other,Homo sapiens
SRR23384508,-,sul1_5,resfinder,Sulfamethoxazole,Enterobacter hormaechei,2023-02-09T14:21:00Z,Australia,Oceania,01/05/2005,other,Homo sapiens
SRR23384508,-,aac(3)-IId_1,resfinder,Gentamicin;Tobramycin,Enterobacter hormaechei,2023-02-09T14:21:00Z,Australia,Oceania,01/05/2005,other,Homo sapiens
SRR23384508,+,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Enterobacter hormaechei,2023-02-09T14:21:00Z,Australia,Oceania,01/05/2005,other,Homo sapiens
ERR13600464,-,tet(A)_6,resfinder,Doxycycline;Tetracycline,Klebsiella pneumoniae,2024-09-01T01:14:00Z,Norway,Europe,2010,blood,
ERR13600464,-,aph(6)-Id_1,resfinder,Streptomycin,Klebsiella pneumoniae,2024-09-01T01:14:00Z,Norway,Europe,2010,blood,
ERR13600464,-,aph(3'')-Ib_2,resfinder,Streptomycin,Klebsiella pneumoniae,2024-09-01T01:14:00Z,Norway,Europe,2010,blood,
ERR13600464,-,qnrS1_1,resfinder,Ciprofloxacin,Klebsiella pneumoniae,2024-09-01T01:14:00Z,Norway,Europe,2010,blood,
ERR13600464,-,dfrA14_5,resfinder,Trimethoprim,Klebsiella pneumoniae,2024-09-01T01:14:00Z,Norway,Europe,2010,blood,
ERR13600464,-,tet(A)_6,resfinder,Doxycycline;Tetracycline,Klebsiella pneumoniae,2024-09-01T01:14:00Z,Norway,Europe,2010,blood,
ERR13600464,-,aph(6)-Id_1,resfinder,Streptomycin,Klebsiella pneumoniae,2024-09-01T01:14:00Z,Norway,Europe,2010,blood,
ERR13600464,-,aph(3'')-Ib_2,resfinder,Streptomycin,Klebsiella pneumoniae,2024-09-01T01:14:00Z,Norway,Europe,2010,blood,
ERR13600464,+,aac(3)-IId_1,resfinder,Gentamicin;Tobramycin,Klebsiella pneumoniae,2024-09-01T01:14:00Z,Norway,Europe,2010,blood,
ERR13600464,-,blaSHV-12_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2024-09-01T01:14:00Z,Norway,Europe,2010,blood,
ERR13600474,-,aph(3')-Ia_1,resfinder,,Klebsiella pneumoniae,2024-09-01T01:06:00Z,Norway,Europe,2013,blood,
ERR13600474,-,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2024-09-01T01:06:00Z,Norway,Europe,2013,blood,
ERR13600474,-,aph(6)-Id_1,resfinder,Streptomycin,Klebsiella pneumoniae,2024-09-01T01:06:00Z,Norway,Europe,2013,blood,
ERR13600474,-,aph(3'')-Ib_5,resfinder,Streptomycin,Klebsiella pneumoniae,2024-09-01T01:06:00Z,Norway,Europe,2013,blood,
ERR13600474,-,sul2_3,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2024-09-01T01:06:00Z,Norway,Europe,2013,blood,
ERR13600474,-,aph(6)-Id_1,resfinder,Streptomycin,Klebsiella pneumoniae,2024-09-01T01:06:00Z,Norway,Europe,2013,blood,
ERR13600474,-,aph(3'')-Ib_5,resfinder,Streptomycin,Klebsiella pneumoniae,2024-09-01T01:06:00Z,Norway,Europe,2013,blood,
ERR13600474,-,sul2_3,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2024-09-01T01:06:00Z,Norway,Europe,2013,blood,
SRR27187010,-,tet(B)_2,resfinder,Doxycycline;Tetracycline;Minocycline,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
SRR27187010,-,aph(3')-Ia_1,resfinder,,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
SRR27187010,-,aph(6)-Id_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
SRR27187010,-,aph(3'')-Ib_5,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
SRR27187010,-,aph(3')-Ia_1,resfinder,,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
SRR27187010,-,aph(6)-Id_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
SRR27187010,-,aph(3'')-Ib_5,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
